,address,datetime,mint,maxt,temp,dew,humidity,heatindex,wspd,wgust,wdir,windchill,precip,precipcover,snowdepth,visibility,cloudcover,sealevelpressure,weathertype,latitude,longitude,resolvedAddress,name,info,conditions,airportName
355,"33.6367,-84.428101",12/22/2019,42.2,47.0,43.8,37.9,80.46,,26.3,36.1,70.25,32.1,1.49,87.5,0.0,5.1,93.5,1022.6,"Mist, Rain, Heavy Rain, Light Rain",33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,"Rain, Overcast",ATL
356,"33.6367,-84.428101",12/23/2019,46.1,56.9,52.1,48.6,87.92,,23.0,36.7,56.5,38.2,0.42,79.17,0.0,3.6,92.7,1012.6,"Mist, Light Drizzle, Rain, Heavy Rain, Light Rain",33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,"Rain, Overcast",ATL
357,"33.6367,-84.428101",12/24/2019,55.0,70.1,61.5,51.2,70.37,,16.0,,40.42,,0.0,0.0,0.0,9.9,65.8,1015.4,Mist,33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,Partially cloudy,ATL
358,"33.6367,-84.428101",12/25/2019,47.0,65.0,54.9,41.0,61.89,,11.4,,76.58,43.6,0.0,0.0,0.0,9.9,60.3,1019.8,"Mist, Fog, Light Rain",33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,Partially cloudy,ATL
359,"33.6367,-84.428101",12/26/2019,42.1,64.1,53.7,41.3,63.72,,6.9,,74.29,40.4,0.0,0.0,0.0,9.9,72.0,1022.7,Mist,33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,Partially cloudy,ATL
360,"33.6367,-84.428101",12/27/2019,53.9,64.1,58.6,47.7,67.23,,10.2,,65.83,,0.0,0.0,0.0,9.9,81.8,1023.9,,33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,Overcast,ATL
361,"33.6367,-84.428101",12/28/2019,56.9,68.0,61.1,56.1,84.25,,12.7,,99.42,,0.04,12.5,0.0,6.2,85.5,1021.1,"Mist, Light Drizzle, Light Rain",33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,"Rain, Overcast",ATL
362,"33.6367,-84.428101",12/29/2019,62.0,70.1,66.8,63.0,87.96,,15.0,23.0,162.42,,0.16,37.5,0.0,5.5,84.9,1013.4,"Mist, Light Drizzle, Light Rain",33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,"Rain, Overcast",ATL
363,"33.6367,-84.428101",12/30/2019,47.0,69.2,57.1,41.6,57.81,,18.3,37.8,264.21,41.9,0.07,8.33,0.0,9.9,34.5,1011.2,Light Rain,33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,"Rain, Partially cloudy",ATL
364,"33.6367,-84.428101",12/31/2019,38.0,56.0,46.1,29.9,55.0,,20.8,31.1,279.58,32.2,0.0,0.0,0.0,9.9,2.3,1016.0,,33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,Clear,ATL
